CVE,Module,Type,Rank,Has_Check,Has_Vulhub,Success_Probability,Platform
CVE-2010-1423,exploits/windows/browser/java_ws_arginject_altjvm,exploits,Excellent,False,False,0.95,win
CVE-2010-1549,exploits/windows/misc/hp_loadrunner_magentproc_cmdexec,exploits,Excellent,False,False,0.95,win
CVE-2010-1885,exploits/windows/browser/ms10_042_helpctr_xss_cmd_exec,exploits,Excellent,False,False,0.95,win
CVE-2010-20103,exploits/unix/ftp/proftpd_133c_backdoor,exploits,Excellent,False,False,0.95,unix
CVE-2010-20120,exploits/multi/fileformat/maple_maplet,exploits,Excellent,False,False,0.95,win
CVE-2010-2075,exploits/unix/irc/unreal_ircd_3281_backdoor,exploits,Excellent,False,False,0.95,unix
CVE-2010-2568,exploits/windows/browser/ms10_046_shortcut_icon_dllloader,exploits,Excellent,False,False,0.95,win
CVE-2010-2568,exploits/windows/smb/ms10_046_shortcut_icon_dllloader,exploits,Excellent,False,False,0.95,win
CVE-2010-2729,exploits/windows/smb/ms10_061_spoolss,exploits,Excellent,False,False,0.95,win
CVE-2010-3563,exploits/windows/browser/java_basicservice_impl,exploits,Excellent,False,False,0.95,win
CVE-2010-4335,exploits/unix/webapp/cakephp_cache_corruption,exploits,Excellent,False,False,0.95,php
CVE-2010-4345,exploits/unix/smtp/exim4_string_format,exploits,Excellent,False,False,0.95,unix
CVE-2010-4452,exploits/windows/browser/java_codebase_trust,exploits,Excellent,False,False,0.95,java
CVE-2010-5324,exploits/windows/http/zenworks_uploadservlet,exploits,Excellent,False,False,0.95,java
CVE-2011-0276,exploits/windows/http/hp_openview_insight_backdoor,exploits,Excellent,False,False,0.95,win
CVE-2011-0807,exploits/multi/http/glassfish_deployer,exploits,Excellent,False,False,0.95,"win, linux, java"
CVE-2011-0923,exploits/linux/misc/hp_data_protector_cmd_exec,exploits,Excellent,False,False,0.95,
CVE-2011-10017,exploits/multi/http/snortreport_exec,exploits,Excellent,False,False,0.95,
CVE-2011-10019,exploits/multi/http/spree_search_exec,exploits,Excellent,False,False,0.95,
CVE-2011-10026,exploits/multi/http/spree_searchlogic_exec,exploits,Excellent,False,False,0.95,
CVE-2011-1565,exploits/windows/scada/igss9_misc,exploits,Excellent,False,False,0.95,win
CVE-2011-1566,exploits/windows/scada/igss9_misc,exploits,Excellent,False,False,0.95,win
CVE-2011-1566,exploits/windows/scada/igss_exec_17,exploits,Excellent,False,False,0.95,win
CVE-2011-1653,exploits/windows/http/ca_totaldefense_regeneratereports,exploits,Excellent,False,False,0.95,win
CVE-2011-2039,exploits/windows/browser/cisco_anyconnect_exec,exploits,Excellent,False,False,0.95,win
CVE-2011-2523,exploits/unix/ftp/vsftpd_234_backdoor,exploits,Excellent,False,False,0.95,unix
CVE-2011-2653,exploits/windows/http/zenworks_assetmgmt_uploadservlet,exploits,Excellent,False,False,0.95,java
CVE-2011-2763,exploits/unix/http/lifesize_room,exploits,Excellent,False,False,0.95,unix
CVE-2011-3011,exploits/windows/http/ca_arcserve_rpc_authbypass,exploits,Excellent,False,False,0.95,win
CVE-2011-3360,exploits/windows/misc/wireshark_lua,exploits,Excellent,False,False,0.95,win
CVE-2011-3497,exploits/windows/scada/scadapro_cmdexe,exploits,Excellent,False,False,0.95,win
CVE-2011-3544,exploits/multi/browser/java_rhino,exploits,Excellent,False,False,0.95,win
CVE-2011-3556,exploits/multi/misc/java_rmi_server,exploits,Excellent,False,False,0.95,java
CVE-2011-4929,exploits/unix/webapp/redmine_scm_exec,exploits,Excellent,False,False,0.95,unix
CVE-2012-0013,exploits/windows/fileformat/ms12_005,exploits,Excellent,False,False,0.95,win
CVE-2012-0209,exploits/multi/http/horde_href_backdoor,exploits,Excellent,False,False,0.95,
CVE-2012-0391,exploits/multi/http/struts_code_exec_exception_delegator,exploits,Excellent,False,False,0.95,win
CVE-2012-0500,exploits/windows/browser/java_ws_double_quote,exploits,Excellent,False,False,0.95,win
CVE-2012-0500,exploits/windows/browser/java_ws_vmargs,exploits,Excellent,False,False,0.95,win
CVE-2012-0507,exploits/multi/browser/java_atomicreferencearray,exploits,Excellent,False,False,0.95,java
CVE-2012-0694,exploits/unix/webapp/sugarcrm_unserialize_exec,exploits,Excellent,False,False,0.95,php
CVE-2012-0911,exploits/unix/webapp/tikiwiki_unserialize_exec,exploits,Excellent,False,False,0.95,php
CVE-2012-10022,exploits/linux/local/kloxo_lxsuexec,exploits,Excellent,False,False,0.95,linux
CVE-2012-10032,exploits/windows/browser/maxthon_history_xcs,exploits,Excellent,False,False,0.95,win
CVE-2012-10054,exploits/windows/http/umbraco_upload_aspx,exploits,Excellent,False,False,0.95,win
CVE-2012-10056,exploits/multi/http/php_volunteer_upload_exec,exploits,Excellent,False,False,0.95,php
CVE-2012-10062,exploits/windows/http/xampp_webdav_upload_php,exploits,Excellent,False,False,0.95,php
CVE-2012-1195,exploits/windows/http/landesk_thinkmanagement_upload_asp,exploits,Excellent,False,False,0.95,win
CVE-2012-1196,exploits/windows/http/landesk_thinkmanagement_upload_asp,exploits,Excellent,False,False,0.95,win
CVE-2012-1493,exploits/linux/ssh/f5_bigip_known_privkey,exploits,Excellent,False,False,0.95,unix
CVE-2012-1723,exploits/multi/browser/java_verifier_field_access,exploits,Excellent,False,False,0.95,java
CVE-2012-2174,exploits/windows/browser/notes_handler_cmdinject,exploits,Excellent,False,False,0.95,win
CVE-2012-2516,exploits/windows/browser/keyhelp_launchtripane_exec,exploits,Excellent,False,False,0.95,win
CVE-2012-3579,exploits/linux/ssh/symantec_smg_ssh,exploits,Excellent,False,False,0.95,unix
CVE-2012-3811,exploits/windows/http/avaya_ccr_imageupload_exec,exploits,Excellent,False,False,0.95,win
CVE-2012-3993,exploits/multi/browser/firefox_proto_crmfrequest,exploits,Excellent,False,False,0.95,
CVE-2012-4361,exploits/multi/misc/hp_vsa_exec,exploits,Excellent,False,False,0.95,
CVE-2012-4598,exploits/windows/browser/mcafee_mvt_exec,exploits,Excellent,False,False,0.95,win
CVE-2012-4681,exploits/multi/browser/java_jre17_exec,exploits,Excellent,False,False,0.95,java
CVE-2012-4705,exploits/windows/scada/codesys_gateway_server_traversal,exploits,Excellent,False,False,0.95,win
CVE-2012-5067,exploits/multi/browser/java_jre17_jaxws,exploits,Excellent,False,False,0.95,win
CVE-2012-5076,exploits/multi/browser/java_jre17_glassfish_averagerangestatisticimpl,exploits,Excellent,False,False,0.95,java
CVE-2012-5076,exploits/multi/browser/java_jre17_jaxws,exploits,Excellent,False,False,0.95,win
CVE-2012-5088,exploits/multi/browser/java_jre17_method_handle,exploits,Excellent,False,False,0.95,java
CVE-2012-6274,exploits/windows/misc/bigant_server_dupf_upload,exploits,Excellent,False,False,0.95,win
CVE-2012-6636,exploits/android/browser/webview_addjavascriptinterface,exploits,Excellent,False,False,0.95,"android, linux"
CVE-2012-6664,exploits/windows/tftp/distinct_tftp_traversal,exploits,Excellent,False,False,0.95,win
CVE-2013-0008,exploits/windows/local/ms13_005_hwnd_broadcast,exploits,Excellent,False,False,0.95,win
CVE-2013-0108,exploits/windows/browser/honeywell_hscremotedeploy_exec,exploits,Excellent,False,False,0.95,win
CVE-2013-0156,exploits/multi/http/rails_json_yaml_code_exec,exploits,Excellent,False,False,0.95,ruby
CVE-2013-0156,exploits/multi/http/rails_xml_yaml_code_exec,exploits,Excellent,False,False,0.95,ruby
CVE-2013-0422,exploits/multi/browser/java_jre17_jmxbean,exploits,Excellent,False,False,0.95,java
CVE-2013-0431,exploits/multi/browser/java_jre17_jmxbean_2,exploits,Excellent,False,False,0.95,java
CVE-2013-0757,exploits/multi/browser/firefox_svg_plugin,exploits,Excellent,False,False,0.95,firefox
CVE-2013-0758,exploits/multi/browser/firefox_svg_plugin,exploits,Excellent,False,False,0.95,firefox
CVE-2013-0810,exploits/windows/fileformat/ms13_071_theme,exploits,Excellent,False,False,0.95,win
CVE-2013-10039,exploits/multi/http/gestioip_exec,exploits,Excellent,False,False,0.95,unix
CVE-2013-10048,exploits/linux/http/dlink_command_php_exec_noauth,exploits,Excellent,False,False,0.95,unix
CVE-2013-10050,exploits/linux/http/dlink_dir300_exec_telnet,exploits,Excellent,False,False,0.95,unix
CVE-2013-10058,exploits/linux/http/linksys_wrt160nv2_apply_exec,exploits,Excellent,False,False,0.95,unix
CVE-2013-10059,exploits/linux/http/dlink_dir615_up_exec,exploits,Excellent,False,False,0.95,unix
CVE-2013-10061,exploits/linux/http/netgear_dgn1000b_setup_exec,exploits,Excellent,False,False,0.95,unix
CVE-2013-1488,exploits/multi/browser/java_jre17_driver_manager,exploits,Excellent,False,False,0.95,java
CVE-2013-1559,exploits/windows/browser/oracle_webcenter_checkoutandopen,exploits,Excellent,False,False,0.95,win
CVE-2013-1670,exploits/multi/browser/firefox_tostring_console_injection,exploits,Excellent,False,False,0.95,firefox
CVE-2013-1710,exploits/multi/browser/firefox_proto_crmfrequest,exploits,Excellent,False,False,0.95,
CVE-2013-1710,exploits/multi/browser/firefox_tostring_console_injection,exploits,Excellent,False,False,0.95,firefox
CVE-2013-2097,exploits/multi/http/zpanel_information_disclosure_rce,exploits,Excellent,False,False,0.95,php
CVE-2013-2121,exploits/linux/http/foreman_openstack_satellite_code_exec,exploits,Excellent,False,False,0.95,ruby
CVE-2013-2423,exploits/multi/browser/java_jre17_reflection_types,exploits,Excellent,False,False,0.95,java
CVE-2013-2578,exploits/linux/http/tp_link_sc2020n_authenticated_telnet_injection,exploits,Excellent,False,False,0.95,unix
CVE-2013-3629,exploits/multi/http/ispconfig_php_exec,exploits,Excellent,False,False,0.95,php
CVE-2013-4660,exploits/multi/fileformat/nodejs_js_yaml_load_code_exec,exploits,Excellent,False,False,0.95,nodejs
CVE-2013-4710,exploits/android/browser/webview_addjavascriptinterface,exploits,Excellent,False,False,0.95,"android, linux"
CVE-2013-6282,exploits/android/local/put_user_vroot,exploits,Excellent,False,False,0.95,"android, linux"
CVE-2014-100005,exploits/linux/http/dlink_diagnostic_exec_noauth,exploits,Excellent,False,False,0.95,unix
CVE-2014-125119,exploits/windows/fileformat/winrar_name_spoofing,exploits,Excellent,False,False,0.95,win
CVE-2014-125121,exploits/unix/ssh/array_vxag_vapv_privkey_privesc,exploits,Excellent,False,False,0.95,unix
CVE-2014-1510,exploits/multi/browser/firefox_webidl_injection,exploits,Excellent,False,False,0.95,firefox
CVE-2014-1511,exploits/multi/browser/firefox_webidl_injection,exploits,Excellent,False,False,0.95,firefox
CVE-2014-2849,exploits/linux/http/sophos_wpa_iface_exec,exploits,Excellent,False,False,0.95,unix
CVE-2014-2850,exploits/linux/http/sophos_wpa_iface_exec,exploits,Excellent,False,False,0.95,unix
CVE-2014-4114,exploits/windows/fileformat/ms14_060_sandworm,exploits,Excellent,False,False,0.95,win
CVE-2014-4114,exploits/windows/fileformat/ms14_064_packager_python,exploits,Excellent,False,False,0.95,python
CVE-2014-5519,exploits/multi/http/phpwiki_ploticus_exec,exploits,Excellent,False,False,0.95,php
CVE-2014-6352,exploits/windows/fileformat/ms14_064_packager_run_as_admin,exploits,Excellent,False,False,0.95,win
CVE-2014-8517,exploits/unix/http/tnftp_savefile,exploits,Excellent,False,False,0.95,unix
CVE-2014-9308,exploits/unix/webapp/wp_easycart_unrestricted_file_upload,exploits,Excellent,False,False,0.95,php
CVE-2014-9390,exploits/multi/http/git_client_command_exec,exploits,Excellent,False,False,0.95,unix
CVE-2014-9583,exploits/linux/misc/asus_infosvr_auth_bypass_exec,exploits,Excellent,False,False,0.95,unix
CVE-2015-0096,exploits/windows/fileformat/ms15_020_shortcut_icon_dllloader,exploits,Excellent,False,False,0.95,win
CVE-2015-0096,exploits/windows/smb/ms15_020_shortcut_icon_dllloader,exploits,Excellent,False,False,0.95,win
CVE-2015-0936,exploits/linux/ssh/ceragon_fibeair_known_privkey,exploits,Excellent,False,False,0.95,unix
CVE-2015-10143,exploits/unix/webapp/wp_platform_exec,exploits,Excellent,False,False,0.95,php
CVE-2015-1197,exploits/linux/http/zimbra_cpio_cve_2022_41352,exploits,Excellent,False,False,0.95,linux
CVE-2015-1486,exploits/windows/http/sepm_auth_bypass_rce,exploits,Excellent,False,False,0.95,win
CVE-2015-1487,exploits/windows/http/sepm_auth_bypass_rce,exploits,Excellent,False,False,0.95,win
CVE-2015-1489,exploits/windows/http/sepm_auth_bypass_rce,exploits,Excellent,False,False,0.95,win
CVE-2015-2509,exploits/windows/fileformat/ms15_100_mcl_exe,exploits,Excellent,False,False,0.95,win
CVE-2015-3224,exploits/multi/http/rails_web_console_v2_code_exec,exploits,Excellent,False,False,0.95,ruby
CVE-2015-5082,exploits/linux/http/efw_chpasswd_exec,exploits,Excellent,False,False,0.95,linux
CVE-2015-7450,exploits/windows/misc/ibm_websphere_java_deserialize,exploits,Excellent,False,False,0.95,win
CVE-2015-9266,exploits/linux/http/ubiquiti_airos_file_upload,exploits,Excellent,False,False,0.95,unix
CVE-2016-10709,exploits/unix/http/pfsense_graph_injection_exec,exploits,Excellent,False,False,0.95,php
CVE-2016-11021,exploits/linux/http/dlink_dcs_930l_authenticated_remote_command_execution,exploits,Excellent,False,False,0.95,unix
CVE-2016-1560,exploits/linux/ssh/exagrid_known_privkey,exploits,Excellent,False,False,0.95,unix
CVE-2016-1561,exploits/linux/ssh/exagrid_known_privkey,exploits,Excellent,False,False,0.95,unix
CVE-2016-2098,exploits/multi/http/rails_actionpack_inline_exec,exploits,Excellent,False,False,0.95,ruby
CVE-2016-5641,exploits/multi/fileformat/swagger_param_inject,exploits,Excellent,False,False,0.95,nodejs
CVE-2016-5675,exploits/linux/http/nuuo_nvrmini_auth_rce,exploits,Excellent,False,False,0.95,unix
CVE-2016-7456,exploits/linux/ssh/vmware_vdp_known_privkey,exploits,Excellent,False,False,0.95,unix
CVE-2016-7976,exploits/unix/fileformat/imagemagick_delegate,exploits,Excellent,False,False,0.95,unix
CVE-2017-0199,exploits/windows/fileformat/office_word_hta,exploits,Excellent,False,False,0.95,win
CVE-2017-1000083,exploits/multi/fileformat/evince_cbt_cmd_injection,exploits,Excellent,False,False,0.95,unix
CVE-2017-1000117,exploits/multi/http/git_submodule_command_exec,exploits,Excellent,False,False,0.95,unix
CVE-2017-13872,exploits/osx/local/root_no_password,exploits,Excellent,False,False,0.95,osx
CVE-2017-15944,exploits/linux/http/panos_readsessionvars,exploits,Excellent,False,False,0.95,unix
CVE-2017-18369,exploits/linux/http/trueonline_billion_5200w_rce,exploits,Excellent,False,False,0.95,unix
CVE-2017-18372,exploits/linux/http/trueonline_billion_5200w_rce,exploits,Excellent,False,False,0.95,unix
CVE-2017-6326,exploits/linux/http/symantec_messaging_gateway_exec,exploits,Excellent,False,False,0.95,python
CVE-2017-6398,exploits/linux/http/trend_micro_imsva_exec,exploits,Excellent,False,False,0.95,python
CVE-2017-7442,exploits/windows/fileformat/nitro_reader_jsapi,exploits,Excellent,False,False,0.95,win
CVE-2017-7722,exploits/linux/ssh/solarwinds_lem_exec,exploits,Excellent,False,False,0.95,python
CVE-2017-9462,exploits/linux/ssh/mercurial_ssh_exec,exploits,Excellent,False,False,0.95,python
CVE-2018-1111,exploits/unix/dhcp/rhel_dhcp_client_command_injection,exploits,Excellent,False,False,0.95,unix
CVE-2018-15439,exploits/linux/local/cpi_runrshell_priv_esc,exploits,Excellent,False,False,0.95,linux
CVE-2018-15961,exploits/multi/http/coldfusion_ckeditor_file_upload,exploits,Excellent,False,False,0.95,
CVE-2018-17456,exploits/multi/http/git_submodule_url_exec,exploits,Excellent,False,False,0.95,unix
CVE-2018-20250,exploits/windows/fileformat/winrar_ace,exploits,Excellent,False,False,0.95,win
CVE-2018-20323,exploits/linux/http/mailcleaner_exec,exploits,Excellent,False,False,0.95,"python, unix"
CVE-2018-20434,exploits/linux/http/librenms_addhost_cmd_inject,exploits,Excellent,False,False,0.95,unix
CVE-2018-20735,exploits/multi/misc/bmc_patrol_cmd_exec,exploits,Excellent,False,False,0.95,"win, linux"
CVE-2018-3953,exploits/linux/http/linksys_e1500_apply_exec,exploits,Excellent,False,False,0.95,unix
CVE-2018-5999,exploits/linux/http/asuswrt_lan_rce,exploits,Excellent,False,False,0.95,unix
CVE-2018-6000,exploits/linux/http/asuswrt_lan_rce,exploits,Excellent,False,False,0.95,unix
CVE-2018-6329,exploits/linux/local/ueb_bpserverd_privesc,exploits,Excellent,False,False,0.95,linux
CVE-2018-8897,exploits/windows/local/mov_ss,exploits,Excellent,False,False,0.95,win
CVE-2019-11539,exploits/linux/http/pulse_secure_cmd_exec,exploits,Excellent,False,False,0.95,"unix, linux"
CVE-2019-1322,exploits/windows/local/comahawk,exploits,Excellent,False,False,0.95,win
CVE-2019-1405,exploits/windows/local/comahawk,exploits,Excellent,False,False,0.95,win
CVE-2019-17621,exploits/linux/upnp/dlink_dir859_subscribe_exec,exploits,Excellent,False,False,0.95,linux
CVE-2019-1935,exploits/linux/ssh/cisco_ucs_scpuser,exploits,Excellent,False,False,0.95,unix
CVE-2019-19781,exploits/freebsd/http/citrix_dir_traversal_rce,exploits,Excellent,False,False,0.95,"python, unix"
CVE-2019-20215,exploits/linux/upnp/dlink_dir859_exec_ssdpcgi,exploits,Excellent,False,False,0.95,linux
CVE-2019-20499,exploits/linux/http/dlink_dwl_2600_command_injection,exploits,Excellent,False,False,0.95,unix
CVE-2019-2215,exploits/android/local/binder_uaf,exploits,Excellent,False,False,0.95,"android, linux"
CVE-2019-4279,exploits/windows/ibm/ibm_was_dmgr_java_deserialization_rce,exploits,Excellent,False,False,0.95,win
CVE-2019-4716,exploits/multi/misc/ibm_tm1_unauth_rce,exploits,Excellent,False,False,0.95,win
CVE-2019-9858,exploits/multi/http/horde_form_file_upload,exploits,Excellent,False,False,0.95,php
CVE-2020-0668,exploits/windows/local/cve_2020_0668_service_tracing,exploits,Excellent,False,False,0.95,win
CVE-2020-10808,exploits/linux/http/vestacp_exec,exploits,Excellent,False,False,0.95,python
CVE-2020-11855,exploits/windows/local/microfocus_operations_privesc,exploits,Excellent,False,False,0.95,win
CVE-2020-11857,exploits/linux/ssh/microfocus_obr_shrboadmin,exploits,Excellent,False,False,0.95,unix
CVE-2020-11858,exploits/windows/local/microfocus_operations_privesc,exploits,Excellent,False,False,0.95,win
CVE-2020-12109,exploits/linux/http/tp_link_ncxxx_bonjour_command_injection,exploits,Excellent,False,False,0.95,linux
CVE-2020-12110,exploits/linux/http/tp_link_ncxxx_bonjour_command_injection,exploits,Excellent,False,False,0.95,linux
CVE-2020-27955,exploits/windows/http/git_lfs_rce,exploits,Excellent,False,False,0.95,win
CVE-2020-28949,exploits/multi/fileformat/archive_tar_arb_file_write,exploits,Excellent,False,False,0.95,php
CVE-2020-4427,exploits/linux/ssh/ibm_drm_a3user,exploits,Excellent,False,False,0.95,unix
CVE-2020-4428,exploits/linux/ssh/ibm_drm_a3user,exploits,Excellent,False,False,0.95,unix
CVE-2020-4429,exploits/linux/ssh/ibm_drm_a3user,exploits,Excellent,False,False,0.95,unix
CVE-2020-4430,exploits/linux/ssh/ibm_drm_a3user,exploits,Excellent,False,False,0.95,unix
CVE-2020-7350,exploits/unix/fileformat/metasploit_libnotify_cmd_injection,exploits,Excellent,False,False,0.95,unix
CVE-2020-7384,exploits/unix/fileformat/metasploit_msfvenom_apk_template_cmd_injection,exploits,Excellent,False,False,0.95,unix
CVE-2020-8518,exploits/multi/http/horde_csv_rce,exploits,Excellent,False,False,0.95,php
